,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,ROWORDER,EQUINOX,SWCREATE,NOTES
184,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-04-08-44-22_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:44:22,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
185,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-04-08-44-29_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:44:29,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
186,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-08-08-39-30_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:39:30,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
187,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-08-08-39-37_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:39:37,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
188,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-08-08-39-45_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:39:45,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
189,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-08-08-39-52_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:39:52,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
190,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-08-08-40-00_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:40:00,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
191,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-08-08-40-07_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:40:07,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
192,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-10-08-14_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,240.0,240.0,2022-11-02T19:08:14.386,2022-11-02T10:08:14.386,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
193,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-10-17-58_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,240.0,240.0,2022-11-02T19:17:58.758,2022-11-02T10:17:58.758,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
194,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-10-27-43_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,240.0,240.0,2022-11-02T19:27:43.038,2022-11-02T10:27:43.038,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
195,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-10-37-08_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T19:37:08.127,2022-11-02T10:37:08.127,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
196,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-10-46-23_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T19:46:23.348,2022-11-02T10:46:23.348,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
197,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-10-55-38_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T19:55:38.437,2022-11-02T10:55:38.437,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
198,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-04-33_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:04:33.634,2022-11-02T11:04:33.634,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
199,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-13-28_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:13:28.648,2022-11-02T11:13:28.648,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
200,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-22-23_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:22:23.646,2022-11-02T11:22:23.646,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
201,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-31-18_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:31:18.783,2022-11-02T11:31:18.783,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
202,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-40-13_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:40:13.867,2022-11-02T11:40:13.867,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
203,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-49-08_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:49:08.973,2022-11-02T11:49:08.973,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
204,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-11-58-04_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T20:58:04.070,2022-11-02T11:58:04.070,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
205,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-12-06-59_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T21:06:59.092,2022-11-02T12:06:59.092,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
206,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-12-15-52_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T21:15:52.148,2022-11-02T12:15:52.148,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
207,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-12-24-47_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T21:24:47.158,2022-11-02T12:24:47.158,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
208,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-12-33-41_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T21:33:41.125,2022-11-02T12:33:41.125,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
209,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-12-42-35_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T21:42:35.163,2022-11-02T12:42:35.163,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
210,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-12-51-28_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T21:51:28.269,2022-11-02T12:51:28.269,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
211,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-13-00-23_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T22:00:23.168,2022-11-02T13:00:23.168,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
212,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-13-09-17_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T22:09:17.053,2022-11-02T13:09:17.053,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
213,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-13-18-11_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T22:18:11.148,2022-11-02T13:18:11.148,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
214,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-13-27-04_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T22:27:04.216,2022-11-02T13:27:04.216,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
215,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-13-35-59_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T22:35:59.291,2022-11-02T13:35:59.291,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
216,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_b_2022-11-02-13-44-53_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,270.0,270.0,2022-11-02T22:44:53.313,2022-11-02T13:44:53.313,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
217,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-10-14-37_180sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,180.0,180.0,2022-11-02T19:14:37.523,2022-11-02T10:14:37.523,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
218,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-10-24-21_180sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,180.0,180.0,2022-11-02T19:24:21.885,2022-11-02T10:24:21.885,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
219,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-10-34-46_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,120.0,120.0,2022-11-02T19:34:46.085,2022-11-02T10:34:46.085,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
220,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-10-44-02_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,120.0,120.0,2022-11-02T19:44:02.171,2022-11-02T10:44:02.171,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
221,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-10-53-17_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,120.0,120.0,2022-11-02T19:53:17.312,2022-11-02T10:53:17.312,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
222,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-11-02-32_100sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,100.0,100.0,2022-11-02T20:02:32.449,2022-11-02T11:02:32.449,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
223,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-11-11-27_100sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,100.0,100.0,2022-11-02T20:11:27.582,2022-11-02T11:11:27.582,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
224,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-11-20-22_100sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,100.0,100.0,2022-11-02T20:20:22.567,2022-11-02T11:20:22.567,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
225,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-11-29-17_100sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,100.0,100.0,2022-11-02T20:29:17.688,2022-11-02T11:29:17.688,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
226,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\KLEOPATRA_Light_r_2022-11-02-11-38-12_100sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,LIGHT,100.0,100.0,2022-11-02T20:38:12.798,2022-11-02T11:38:12.798,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,Kleopatra,22 43 11,+02 24 03,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
